time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-07 00:00:00+00:00,5,5,36,15
2024-02-08 00:00:00+00:00,6,6,31,8
2024-02-09 00:00:00+00:00,7,7,96,13
2024-02-10 00:00:00+00:00,6,6,2,2
2024-02-11 00:00:00+00:00,5,5,8,4
2024-02-12 00:00:00+00:00,8,8,21,12
2024-02-13 00:00:00+00:00,4,4,17,11
2024-02-14 00:00:00+00:00,5,5,16,8
2024-02-15 00:00:00+00:00,6,6,16,14
2024-02-16 00:00:00+00:00,6,6,13,6
2024-02-17 00:00:00+00:00,5,5,7,6
2024-02-18 00:00:00+00:00,5,5,12,6
2024-02-19 00:00:00+00:00,8,8,17,9
2024-02-20 00:00:00+00:00,6,6,5,5
