url_path,views_total,views_unique
/awslabs/aws-cloudsaga,361,278
/awslabs/aws-cloudsaga/tree/main/cloudsaga,38,17
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,37,13
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/public_resources.py,17,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,16,10
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,15,8
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,13,6
/awslabs/aws-cloudsaga/issues,9,7
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,9,5
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,8,5
