time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,5,5,3,1
2024-08-04 00:00:00+00:00,4,4,104,5
2024-08-05 00:00:00+00:00,7,3,13,9
2024-08-06 00:00:00+00:00,4,4,13,6
2024-08-07 00:00:00+00:00,5,5,24,11
2024-08-08 00:00:00+00:00,2,1,37,4
2024-08-09 00:00:00+00:00,2,2,22,5
2024-08-10 00:00:00+00:00,7,4,8,2
2024-08-11 00:00:00+00:00,7,5,161,5
2024-08-12 00:00:00+00:00,4,4,21,10
2024-08-13 00:00:00+00:00,2,2,12,9
2024-08-14 00:00:00+00:00,2,2,15,10
2024-08-15 00:00:00+00:00,2,2,10,6
2024-08-16 00:00:00+00:00,2,2,10,9
