url_path,views_total,views_unique
/awslabs/aws-cloudsaga,72,57
/awslabs/aws-cloudsaga/tree/main/cloudsaga,12,2
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,7,2
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,6,2
/awslabs/aws-cloudsaga/blob/main/README.md,4,2
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,4,1
/awslabs/aws-cloudsaga/tree/main/screenshots,3,1
/awslabs/aws-cloudsaga/blob/main/cloudsaga/__init__.py,2,1
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,2,1
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/__init__.py,2,1
