time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-10 00:00:00+00:00,6,4,9,6
2025-04-11 00:00:00+00:00,5,3,42,7
2025-04-12 00:00:00+00:00,7,4,1,1
2025-04-13 00:00:00+00:00,5,5,75,4
2025-04-14 00:00:00+00:00,5,4,18,10
2025-04-15 00:00:00+00:00,5,5,60,11
2025-04-16 00:00:00+00:00,7,4,61,25
2025-04-17 00:00:00+00:00,11,6,9,9
2025-04-18 00:00:00+00:00,9,8,41,6
2025-04-19 00:00:00+00:00,9,5,9,5
2025-04-20 00:00:00+00:00,11,8,33,8
2025-04-21 00:00:00+00:00,7,5,26,16
2025-04-22 00:00:00+00:00,7,7,10,9
2025-04-23 00:00:00+00:00,1,1,27,11
