time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-02 00:00:00+00:00,5,5,15,7
2022-11-03 00:00:00+00:00,7,7,31,22
2022-11-04 00:00:00+00:00,7,6,25,16
2022-11-05 00:00:00+00:00,4,4,9,9
2022-11-06 00:00:00+00:00,5,5,14,8
2022-11-07 00:00:00+00:00,5,5,28,17
2022-11-08 00:00:00+00:00,8,8,8,8
2022-11-09 00:00:00+00:00,11,11,22,10
2022-11-10 00:00:00+00:00,9,7,12,9
2022-11-11 00:00:00+00:00,5,5,47,31
2022-11-12 00:00:00+00:00,3,3,13,10
2022-11-13 00:00:00+00:00,5,5,11,6
2022-11-14 00:00:00+00:00,4,4,28,16
2022-11-15 00:00:00+00:00,3,3,19,14
