time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,41,15,12,9
2026-05-08 00:00:00+00:00,54,21,14,8
2026-05-09 00:00:00+00:00,30,13,5,4
2026-05-10 00:00:00+00:00,23,11,78,7
2026-05-11 00:00:00+00:00,21,10,17,12
2026-05-12 00:00:00+00:00,38,15,9,4
2026-05-13 00:00:00+00:00,38,15,9,6
2026-05-14 00:00:00+00:00,14,9,9,5
2026-05-15 00:00:00+00:00,15,10,10,5
2026-05-16 00:00:00+00:00,17,9,10,6
2026-05-17 00:00:00+00:00,232,20,28,7
2026-05-18 00:00:00+00:00,27,20,9,5
2026-05-19 00:00:00+00:00,30,17,7,6
2026-05-20 00:00:00+00:00,24,14,24,8
