time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-23 00:00:00+00:00,12,9,106,10
2025-09-24 00:00:00+00:00,5,5,19,8
2025-09-25 00:00:00+00:00,7,7,22,5
2025-09-26 00:00:00+00:00,6,6,9,7
2025-09-27 00:00:00+00:00,6,6,10,4
2025-09-28 00:00:00+00:00,7,7,120,8
2025-09-29 00:00:00+00:00,6,5,245,14
2025-09-30 00:00:00+00:00,8,7,92,13
2025-10-01 00:00:00+00:00,14,11,17,11
2025-10-02 00:00:00+00:00,8,7,30,12
2025-10-03 00:00:00+00:00,13,13,25,12
2025-10-04 00:00:00+00:00,13,12,19,9
2025-10-05 00:00:00+00:00,7,7,31,11
2025-10-06 00:00:00+00:00,3,3,127,13
