time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,4,3,16,11
2024-07-26 00:00:00+00:00,6,6,8,6
2024-07-27 00:00:00+00:00,4,4,8,5
2024-07-28 00:00:00+00:00,4,4,112,6
2024-07-29 00:00:00+00:00,6,5,47,10
2024-07-30 00:00:00+00:00,6,4,21,11
2024-07-31 00:00:00+00:00,5,3,58,7
2024-08-01 00:00:00+00:00,3,3,36,8
2024-08-02 00:00:00+00:00,9,5,36,10
2024-08-03 00:00:00+00:00,5,5,3,1
2024-08-04 00:00:00+00:00,4,4,104,5
2024-08-05 00:00:00+00:00,7,3,13,9
2024-08-06 00:00:00+00:00,4,4,13,6
2024-08-07 00:00:00+00:00,4,4,21,9
