time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-16 00:00:00+00:00,6,6,13,6
2024-02-17 00:00:00+00:00,5,5,7,6
2024-02-18 00:00:00+00:00,5,5,12,6
2024-02-19 00:00:00+00:00,8,8,17,9
2024-02-20 00:00:00+00:00,8,8,5,5
2024-02-21 00:00:00+00:00,5,5,11,8
2024-02-22 00:00:00+00:00,7,7,19,8
2024-02-23 00:00:00+00:00,6,6,8,8
2024-02-24 00:00:00+00:00,4,4,4,4
2024-02-25 00:00:00+00:00,5,5,2,2
2024-02-26 00:00:00+00:00,6,6,15,11
2024-02-27 00:00:00+00:00,4,4,7,5
2024-02-28 00:00:00+00:00,4,4,23,9
2024-02-29 00:00:00+00:00,7,6,37,12
