url_path,views_total,views_unique
/awslabs/aws-cloudsaga,101,73
/awslabs/aws-cloudsaga/tree/main/cloudsaga,13,5
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,12,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,5,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,4,3
/awslabs/aws-cloudsaga/blob/main/README.md,4,3
/awslabs/aws-cloudsaga/tree/main/screenshots,4,3
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,3,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/network_changes.py,3,2
/awslabs/aws-cloudsaga/tree/github-repo-stats/awslabs/aws-cloudsaga,2,1
